SKU	INVENTORY	MARKETPLACE_ID	MIN_PRICE	MAX_PRICE	CURRENT_SHIPPING
459036	0	9261	43.28	62.95	0
ANSWER 459036	0	9261	43.2785	62.95	0
459037	0	9261	43.28	62.95	0
ANSWER 459037	0	9261	43.2785	62.95	0
459038	9	9261	43.28	62.95	0
ANSWER 459038	9	9261	43.2785	62.95	0
459039	0	9261	43.28	62.95	0
ANSWER 459039	0	9261	43.2785	62.95	0
459040	0	9261	43.28	62.95	0
ANSWER 459040	0	9261	43.2785	62.95	0
459041	0	9261	43.28	62.95	0
ANSWER 459041	0	9261	43.2785	62.95	0
459077	0	9261	43.28	62.95	0
ANSWER 459077	0	9261	43.2785	62.95	0
459078	0	9261	43.28	62.95	0
ANSWER 459078	0	9261	43.2785	62.95	0
459079	0	9261	43.28	62.95	0
ANSWER 459079	0	9261	43.2785	62.95	0
459080	0	9261	43.28	62.95	0
ANSWER 459080	0	9261	43.2785	62.95	0
459081	8	9261	43.28	62.95	0
ANSWER 459081	8	9261	43.2785	62.95	0
459082	0	9261	43.28	62.95	0
ANSWER 459082	0	9261	43.2785	62.95	0
459042	0	9261	32.70	47.95	0
ANSWER 459042	0	9261	32.6985	47.95	0
459043	0	9261	32.70	47.95	0
ANSWER 459043	0	9261	32.6985	47.95	0
459044	0	9261	32.70	47.95	0
ANSWER 459044	0	9261	32.6985	47.95	0
459045	0	9261	32.70	47.95	0
ANSWER 459045	0	9261	32.6985	47.95	0
459046	0	9261	32.70	47.95	0
ANSWER 459046	0	9261	32.6985	47.95	0
459083	9	9261	98.96	132.95	0
ANSWER 459083	9	9261	98.955	132.95	0
459084	6	9261	98.96	132.95	0
ANSWER 459084	6	9261	98.955	132.95	0
459085	9	9261	98.96	132.95	0
ANSWER 459085	9	9261	98.955	132.95	0
459086	9	9261	98.96	132.95	0
ANSWER 459086	9	9261	98.955	132.95	0
459087	9	9261	98.96	132.95	0
ANSWER 459087	9	9261	98.955	132.95	0
459088	9	9261	98.96	132.95	0
ANSWER 459088	9	9261	98.955	132.95	0
459089	9	9261	98.96	132.95	0
ANSWER 459089	9	9261	98.955	132.95	0
459090	8	9261	43.28	62.95	0
ANSWER 459090	8	9261	43.2785	62.95	0
459091	9	9261	43.28	62.95	0
ANSWER 459091	9	9261	43.2785	62.95	0
459092	9	9261	43.28	62.95	0
ANSWER 459092	9	9261	43.2785	62.95	0
459093	9	9261	43.28	62.95	0
ANSWER 459093	9	9261	43.2785	62.95	0
459094	9	9261	43.28	62.95	0
ANSWER 459094	9	9261	43.2785	62.95	0
459095	9	9261	32.70	47.95	0
ANSWER 459095	9	9261	32.6985	47.95	0
459096	9	9261	32.70	47.95	0
ANSWER 459096	9	9261	32.6985	47.95	0
459097	5	9261	32.70	47.95	0
ANSWER 459097	5	9261	32.6985	47.95	0
459098	0	9261	32.70	47.95	0
ANSWER 459098	0	9261	32.6985	47.95	0
459099	9	9261	32.70	47.95	0
ANSWER 459099	9	9261	32.6985	47.95	0
459106	5	9261	89.96	122.95	0
ANSWER 459106	5	9261	89.955	122.95	0
459107	6	9261	89.96	122.95	0
ANSWER 459107	6	9261	89.955	122.95	0
459108	8	9261	89.96	122.95	0
ANSWER 459108	8	9261	89.955	122.95	0
459109	3	9261	89.96	122.95	0
ANSWER 459109	3	9261	89.955	122.95	0
459110	9	9261	89.96	122.95	0
ANSWER 459110	9	9261	89.955	122.95	0
459111	9	9261	89.96	122.95	0
ANSWER 459111	9	9261	89.955	122.95	0
459100	0	9261	89.96	122.95	0
ANSWER 459100	0	9261	89.955	122.95	0
459101	0	9261	89.96	122.95	0
ANSWER 459101	0	9261	89.955	122.95	0
459102	5	9261	89.96	122.95	0
ANSWER 459102	5	9261	89.955	122.95	0
459103	6	9261	89.96	122.95	0
ANSWER 459103	6	9261	89.955	122.95	0
459104	0	9261	89.96	122.95	0
ANSWER 459104	0	9261	89.955	122.95	0
459105	9	9261	89.96	122.95	0
ANSWER 459105	9	9261	89.955	122.95	0
459123	0	9261	39.71	57.95	0
ANSWER 459123	0	9261	39.7135	57.95	0
459124	0	9261	39.71	57.95	0
ANSWER 459124	0	9261	39.7135	57.95	0
459125	0	9261	39.71	57.95	0
ANSWER 459125	0	9261	39.7135	57.95	0
459126	0	9261	39.71	57.95	0
ANSWER 459126	0	9261	39.7135	57.95	0
459127	9	9261	39.71	57.95	0
ANSWER 459127	9	9261	39.7135	57.95	0
459118	9	9261	39.71	57.95	0
ANSWER 459118	9	9261	39.7135	57.95	0
459119	9	9261	39.71	57.95	0
ANSWER 459119	9	9261	39.7135	57.95	0
459120	4	9261	39.71	57.95	0
ANSWER 459120	4	9261	39.7135	57.95	0
459121	0	9261	39.71	57.95	0
ANSWER 459121	0	9261	39.7135	57.95	0
459122	9	9261	39.71	57.95	0
ANSWER 459122	9	9261	39.7135	57.95	0
459138	9	9261	32.70	47.95	0
ANSWER 459138	9	9261	32.6985	47.95	0
459139	7	9261	32.70	47.95	0
ANSWER 459139	7	9261	32.6985	47.95	0
459140	9	9261	32.70	47.95	0
ANSWER 459140	9	9261	32.6985	47.95	0
459141	9	9261	32.70	47.95	0
ANSWER 459141	9	9261	32.6985	47.95	0
459142	3	9261	32.70	47.95	0
ANSWER 459142	3	9261	32.6985	47.95	0
459133	4	9261	32.70	47.95	0
ANSWER 459133	4	9261	32.6985	47.95	0
459134	7	9261	32.70	47.95	0
ANSWER 459134	7	9261	32.6985	47.95	0
459135	9	9261	32.70	47.95	0
ANSWER 459135	9	9261	32.6985	47.95	0
459136	9	9261	32.70	47.95	0
ANSWER 459136	9	9261	32.6985	47.95	0
459137	9	9261	32.70	47.95	0
ANSWER 459137	9	9261	32.6985	47.95	0
459112	1	9261	89.96	122.95	0
ANSWER 459112	1	9261	89.955	122.95	0
459113	7	9261	89.96	122.95	0
ANSWER 459113	7	9261	89.955	122.95	0
459114	3	9261	89.96	122.95	0
ANSWER 459114	3	9261	89.955	122.95	0
459115	9	9261	89.96	122.95	0
ANSWER 459115	9	9261	89.955	122.95	0
459116	0	9261	89.96	122.95	0
ANSWER 459116	0	9261	89.955	122.95	0
459117	0	9261	89.96	122.95	0
ANSWER 459117	0	9261	89.955	122.95	0
459128	2	9261	39.71	57.95	0
ANSWER 459128	2	9261	39.7135	57.95	0
459129	6	9261	39.71	57.95	0
ANSWER 459129	6	9261	39.7135	57.95	0
459130	0	9261	39.71	57.95	0
ANSWER 459130	0	9261	39.7135	57.95	0
459131	0	9261	39.71	57.95	0
ANSWER 459131	0	9261	39.7135	57.95	0
459132	1	9261	39.71	57.95	0
ANSWER 459132	1	9261	39.7135	57.95	0
459143	9	9261	32.70	47.95	0
ANSWER 459143	9	9261	32.6985	47.95	0
459144	8	9261	32.70	47.95	0
ANSWER 459144	8	9261	32.6985	47.95	0
459145	9	9261	32.70	47.95	0
ANSWER 459145	9	9261	32.6985	47.95	0
459146	9	9261	32.70	47.95	0
ANSWER 459146	9	9261	32.6985	47.95	0
459147	9	9261	32.70	47.95	0
ANSWER 459147	9	9261	32.6985	47.95	0
458832	9	9261	50.64	92.95	0
ANSWER 458832	9	9261	50.6385	92.95	0
458833	1	9261	50.64	92.95	0
ANSWER 458833	1	9261	50.6385	92.95	0
458834	0	9261	50.64	92.95	0
ANSWER 458834	0	9261	50.6385	92.95	0
458835	0	9261	50.64	92.95	0
ANSWER 458835	0	9261	50.6385	92.95	0
458836	4	9261	50.64	92.95	0
ANSWER 458836	4	9261	50.6385	92.95	0
458837	0	9261	50.64	92.95	0
ANSWER 458837	0	9261	50.6385	92.95	0
458768	8	9261	50.64	92.95	0
ANSWER 458768	8	9261	50.6385	92.95	0
458769	9	9261	50.64	92.95	0
ANSWER 458769	9	9261	50.6385	92.95	0
458770	9	9261	50.64	92.95	0
ANSWER 458770	9	9261	50.6385	92.95	0
458771	9	9261	50.64	92.95	0
ANSWER 458771	9	9261	50.6385	92.95	0
458772	9	9261	50.64	92.95	0
ANSWER 458772	9	9261	50.6385	92.95	0
458773	0	9261	50.64	92.95	0
ANSWER 458773	0	9261	50.6385	92.95	0
458774	0	9261	50.64	92.95	0
ANSWER 458774	0	9261	50.6385	92.95	0
458846	9	9261	50.64	92.95	0
ANSWER 458846	9	9261	50.6385	92.95	0
458847	9	9261	50.64	92.95	0
ANSWER 458847	9	9261	50.6385	92.95	0
458848	0	9261	50.64	92.95	0
ANSWER 458848	0	9261	50.6385	92.95	0
458849	0	9261	50.64	92.95	0
ANSWER 458849	0	9261	50.6385	92.95	0
458850	9	9261	50.64	92.95	0
ANSWER 458850	9	9261	50.6385	92.95	0
458851	8	9261	50.64	92.95	0
ANSWER 458851	8	9261	50.6385	92.95	0
458787	9	9261	50.64	92.95	0
ANSWER 458787	9	9261	50.6385	92.95	0
458788	9	9261	50.64	92.95	0
ANSWER 458788	9	9261	50.6385	92.95	0
458789	5	9261	50.64	92.95	0
ANSWER 458789	5	9261	50.6385	92.95	0
458790	1	9261	50.64	92.95	0
ANSWER 458790	1	9261	50.6385	92.95	0
458791	0	9261	50.64	92.95	0
ANSWER 458791	0	9261	50.6385	92.95	0
458792	0	9261	50.64	92.95	0
ANSWER 458792	0	9261	50.6385	92.95	0
458793	0	9261	50.64	92.95	0
ANSWER 458793	0	9261	50.6385	92.95	0
458803	9	9261	50.64	92.95	0
ANSWER 458803	9	9261	50.6385	92.95	0
458804	9	9261	50.64	92.95	0
ANSWER 458804	9	9261	50.6385	92.95	0
458805	9	9261	50.64	92.95	0
ANSWER 458805	9	9261	50.6385	92.95	0
458806	9	9261	50.64	92.95	0
ANSWER 458806	9	9261	50.6385	92.95	0
458807	9	9261	50.64	92.95	0
ANSWER 458807	9	9261	50.6385	92.95	0
458808	9	9261	50.64	92.95	0
ANSWER 458808	9	9261	50.6385	92.95	0
458809	0	9261	50.64	92.95	0
ANSWER 458809	0	9261	50.6385	92.95	0
458818	9	9261	50.64	92.95	0
ANSWER 458818	9	9261	50.6385	92.95	0
458819	9	9261	50.64	92.95	0
ANSWER 458819	9	9261	50.6385	92.95	0
458820	9	9261	50.64	92.95	0
ANSWER 458820	9	9261	50.6385	92.95	0
458821	9	9261	50.64	92.95	0
ANSWER 458821	9	9261	50.6385	92.95	0
458822	9	9261	50.64	92.95	0
ANSWER 458822	9	9261	50.6385	92.95	0
458823	9	9261	50.64	92.95	0
ANSWER 458823	9	9261	50.6385	92.95	0
458906	0	9261	28.21	47.95	0
ANSWER 458906	0	9261	28.2135	47.95	0
458907	0	9261	28.21	47.95	0
ANSWER 458907	0	9261	28.2135	47.95	0
458908	0	9261	28.21	47.95	0
ANSWER 458908	0	9261	28.2135	47.95	0
458909	0	9261	28.21	47.95	0
ANSWER 458909	0	9261	28.2135	47.95	0
458910	0	9261	28.21	47.95	0
ANSWER 458910	0	9261	28.2135	47.95	0
458860	0	9261	28.21	47.95	0
ANSWER 458860	0	9261	28.2135	47.95	0
458861	2	9261	28.21	47.95	0
ANSWER 458861	2	9261	28.2135	47.95	0
458862	0	9261	28.21	47.95	0
ANSWER 458862	0	9261	28.2135	47.95	0
458863	0	9261	28.21	47.95	0
ANSWER 458863	0	9261	28.2135	47.95	0
458864	0	9261	28.21	47.95	0
ANSWER 458864	0	9261	28.2135	47.95	0
458917	9	9261	28.21	47.95	0
ANSWER 458917	9	9261	28.2135	47.95	0
458918	0	9261	28.21	47.95	0
ANSWER 458918	0	9261	28.2135	47.95	0
458919	0	9261	28.21	47.95	0
ANSWER 458919	0	9261	28.2135	47.95	0
458920	0	9261	28.21	47.95	0
ANSWER 458920	0	9261	28.2135	47.95	0
458921	0	9261	28.21	47.95	0
ANSWER 458921	0	9261	28.2135	47.95	0
458872	0	9261	28.21	47.95	0
ANSWER 458872	0	9261	28.2135	47.95	0
458873	0	9261	32.70	47.95	0
ANSWER 458873	0	9261	32.6985	47.95	0
458874	0	9261	32.70	47.95	0
ANSWER 458874	0	9261	32.6985	47.95	0
458875	0	9261	32.70	47.95	0
ANSWER 458875	0	9261	32.6985	47.95	0
458876	0	9261	32.70	47.95	0
ANSWER 458876	0	9261	32.6985	47.95	0
458884	0	9261	28.21	47.95	0
ANSWER 458884	0	9261	28.2135	47.95	0
458885	0	9261	28.21	47.95	0
ANSWER 458885	0	9261	28.2135	47.95	0
458886	0	9261	28.21	47.95	0
ANSWER 458886	0	9261	28.2135	47.95	0
458887	0	9261	28.21	47.95	0
ANSWER 458887	0	9261	28.2135	47.95	0
458888	0	9261	28.21	47.95	0
ANSWER 458888	0	9261	28.2135	47.95	0
458895	9	9261	28.21	47.95	0
ANSWER 458895	9	9261	28.2135	47.95	0
458896	9	9261	28.21	47.95	0
ANSWER 458896	9	9261	28.2135	47.95	0
458897	9	9261	28.21	47.95	0
ANSWER 458897	9	9261	28.2135	47.95	0
458898	9	9261	28.21	47.95	0
ANSWER 458898	9	9261	28.2135	47.95	0
458899	9	9261	28.21	47.95	0
ANSWER 458899	9	9261	28.2135	47.95	0
458971	9	9261	24.19	40.95	0
ANSWER 458971	9	9261	24.1885	40.95	0
458972	9	9261	24.19	40.95	0
ANSWER 458972	9	9261	24.1885	40.95	0
458973	9	9261	24.19	40.95	0
ANSWER 458973	9	9261	24.1885	40.95	0
458974	9	9261	24.19	40.95	0
ANSWER 458974	9	9261	24.1885	40.95	0
458975	9	9261	24.19	40.95	0
ANSWER 458975	9	9261	24.1885	40.95	0
458928	0	9261	27.75	40.95	0
ANSWER 458928	0	9261	27.7535	40.95	0
458929	0	9261	24.19	40.95	0
ANSWER 458929	0	9261	24.1885	40.95	0
458930	0	9261	24.19	40.95	0
ANSWER 458930	0	9261	24.1885	40.95	0
458931	0	9261	24.19	40.95	0
ANSWER 458931	0	9261	24.1885	40.95	0
458932	0	9261	24.19	40.95	0
ANSWER 458932	0	9261	24.1885	40.95	0
458933	0	9261	24.19	40.95	0
ANSWER 458933	0	9261	24.1885	40.95	0
458981	9	9261	24.19	40.95	0
ANSWER 458981	9	9261	24.1885	40.95	0
458982	9	9261	24.19	40.95	0
ANSWER 458982	9	9261	24.1885	40.95	0
458983	9	9261	24.19	40.95	0
ANSWER 458983	9	9261	24.1885	40.95	0
458984	9	9261	24.19	40.95	0
ANSWER 458984	9	9261	24.1885	40.95	0
458985	9	9261	24.19	40.95	0
ANSWER 458985	9	9261	24.1885	40.95	0
458939	0	9261	27.75	40.95	0
ANSWER 458939	0	9261	27.7535	40.95	0
458940	0	9261	24.19	40.95	0
ANSWER 458940	0	9261	24.1885	40.95	0
458941	0	9261	24.19	40.95	0
ANSWER 458941	0	9261	24.1885	40.95	0
458942	0	9261	24.19	40.95	0
ANSWER 458942	0	9261	24.1885	40.95	0
458943	0	9261	24.19	40.95	0
ANSWER 458943	0	9261	24.1885	40.95	0
458944	0	9261	24.19	40.95	0
ANSWER 458944	0	9261	24.1885	40.95	0
458950	0	9261	24.19	40.95	0
ANSWER 458950	0	9261	24.1885	40.95	0
458951	9	9261	24.19	40.95	0
ANSWER 458951	9	9261	24.1885	40.95	0
458952	9	9261	24.19	40.95	0
ANSWER 458952	9	9261	24.1885	40.95	0
458953	9	9261	24.19	40.95	0
ANSWER 458953	9	9261	24.1885	40.95	0
458954	9	9261	24.19	40.95	0
ANSWER 458954	9	9261	24.1885	40.95	0
458955	9	9261	24.19	40.95	0
ANSWER 458955	9	9261	24.1885	40.95	0
458961	9	9261	24.19	40.95	0
ANSWER 458961	9	9261	24.1885	40.95	0
458962	9	9261	24.19	40.95	0
ANSWER 458962	9	9261	24.1885	40.95	0
458963	9	9261	24.19	40.95	0
ANSWER 458963	9	9261	24.1885	40.95	0
458964	9	9261	24.19	40.95	0
ANSWER 458964	9	9261	24.1885	40.95	0
458965	9	9261	24.19	40.95	0
ANSWER 458965	9	9261	24.1885	40.95	0
459148	0	9261	64.55	92.95	0
ANSWER 459148	0	9261	64.5535	92.95	0
459149	0	9261	64.55	92.95	0
ANSWER 459149	0	9261	64.5535	92.95	0
459150	0	9261	64.55	92.95	0
ANSWER 459150	0	9261	64.5535	92.95	0
459151	0	9261	64.55	92.95	0
ANSWER 459151	0	9261	64.5535	92.95	0
459152	9	9261	64.55	92.95	0
ANSWER 459152	9	9261	64.5535	92.95	0
459153	9	9261	64.55	92.95	0
ANSWER 459153	9	9261	64.5535	92.95	0
459161	0	9261	32.70	47.95	0
ANSWER 459161	0	9261	32.6985	47.95	0
459162	0	9261	32.70	47.95	0
ANSWER 459162	0	9261	32.6985	47.95	0
459163	0	9261	32.70	47.95	0
ANSWER 459163	0	9261	32.6985	47.95	0
459164	0	9261	32.70	47.95	0
ANSWER 459164	0	9261	32.6985	47.95	0
459165	0	9261	32.70	47.95	0
ANSWER 459165	0	9261	32.6985	47.95	0
459171	7	9261	27.75	40.95	0
ANSWER 459171	7	9261	27.7535	40.95	0
459172	5	9261	27.75	40.95	0
ANSWER 459172	5	9261	27.7535	40.95	0
459173	3	9261	27.75	40.95	0
ANSWER 459173	3	9261	27.7535	40.95	0
459174	9	9261	27.75	40.95	0
ANSWER 459174	9	9261	27.7535	40.95	0
459175	9	9261	27.75	40.95	0
ANSWER 459175	9	9261	27.7535	40.95	0
454749	0	9261	98.96	132.95	0
ANSWER 454749	0	9261	98.955	132.95	0
454750	0	9261	98.96	132.95	0
ANSWER 454750	0	9261	98.955	132.95	0
454751	0	9261	98.96	132.95	0
ANSWER 454751	0	9261	98.955	132.95	0
454762	0	9261	37.39	52.95	0
ANSWER 454762	0	9261	37.3905	52.95	0
454746	9	9261	98.96	132.95	0
ANSWER 454746	9	9261	98.955	132.95	0
454747	9	9261	98.96	132.95	0
ANSWER 454747	9	9261	98.955	132.95	0
454748	9	9261	98.96	132.95	0
ANSWER 454748	9	9261	98.955	132.95	0
454761	0	9261	37.39	52.95	0
ANSWER 454761	0	9261	37.3905	52.95	0
454728	0	9261	107.96	142.95	0
ANSWER 454728	0	9261	107.955	142.95	0
454729	0	9261	107.96	142.95	0
ANSWER 454729	0	9261	107.955	142.95	0
454730	0	9261	107.96	142.95	0
ANSWER 454730	0	9261	107.955	142.95	0
454731	0	9261	107.96	142.95	0
ANSWER 454731	0	9261	107.955	142.95	0
454732	0	9261	107.96	142.95	0
ANSWER 454732	0	9261	107.955	142.95	0
454733	0	9261	107.96	142.95	0
ANSWER 454733	0	9261	107.955	142.95	0
454734	9	9261	107.96	142.95	0
ANSWER 454734	9	9261	107.955	142.95	0
454735	4	9261	107.96	142.95	0
ANSWER 454735	4	9261	107.955	142.95	0
454736	9	9261	107.96	142.95	0
ANSWER 454736	9	9261	107.955	142.95	0
454737	1	9261	107.96	142.95	0
ANSWER 454737	1	9261	107.955	142.95	0
454738	2	9261	107.96	142.95	0
ANSWER 454738	2	9261	107.955	142.95	0
454739	9	9261	107.96	142.95	0
ANSWER 454739	9	9261	107.955	142.95	0
454740	0	9261	107.96	142.95	0
ANSWER 454740	0	9261	107.955	142.95	0
454741	0	9261	107.96	142.95	0
ANSWER 454741	0	9261	107.955	142.95	0
454742	0	9261	107.96	142.95	0
ANSWER 454742	0	9261	107.955	142.95	0
454743	0	9261	107.96	142.95	0
ANSWER 454743	0	9261	107.955	142.95	0
454744	0	9261	107.96	142.95	0
ANSWER 454744	0	9261	107.955	142.95	0
454745	0	9261	107.96	142.95	0
ANSWER 454745	0	9261	107.955	142.95	0
454763	1	9261	37.39	52.95	0
ANSWER 454763	1	9261	37.3905	52.95	0
454764	0	9261	37.39	52.95	0
ANSWER 454764	0	9261	37.3905	52.95	0
454765	2	9261	37.39	52.95	0
ANSWER 454765	2	9261	37.3905	52.95	0
454816	9	9261	152.96	169.95	0
ANSWER 454816	9	9261	152.955	169.95	0
454817	9	9261	152.96	169.95	0
ANSWER 454817	9	9261	152.955	169.95	0
454818	0	9261	152.96	169.95	0
ANSWER 454818	0	9261	152.955	169.95	0
454819	0	9261	152.96	169.95	0
ANSWER 454819	0	9261	152.955	169.95	0
454820	0	9261	152.96	169.95	0
ANSWER 454820	0	9261	152.955	169.95	0
454821	0	9261	152.96	169.95	0
ANSWER 454821	0	9261	152.955	169.95	0
454822	0	9261	152.96	169.95	0
ANSWER 454822	0	9261	152.955	169.95	0
454823	1	9261	152.96	169.95	0
ANSWER 454823	1	9261	152.955	169.95	0
454824	9	9261	152.96	169.95	0
ANSWER 454824	9	9261	152.955	169.95	0
454825	2	9261	152.96	169.95	0
ANSWER 454825	2	9261	152.955	169.95	0
454826	7	9261	152.96	169.95	0
ANSWER 454826	7	9261	152.955	169.95	0
454827	0	9261	152.96	169.95	0
ANSWER 454827	0	9261	152.955	169.95	0
454853	9	9261	37.95	52.95	0
ANSWER 454853	9	9261	37.9540	52.95	0
454854	2	9261	37.95	52.95	0
ANSWER 454854	2	9261	37.9540	52.95	0
454840	9	9261	152.96	169.95	0
ANSWER 454840	9	9261	152.955	169.95	0
454841	0	9261	152.96	169.95	0
ANSWER 454841	0	9261	152.955	169.95	0
454842	0	9261	152.96	169.95	0
ANSWER 454842	0	9261	152.955	169.95	0
454843	0	9261	152.96	169.95	0
ANSWER 454843	0	9261	152.955	169.95	0
454844	0	9261	152.96	169.95	0
ANSWER 454844	0	9261	152.955	169.95	0
454845	6	9261	152.96	169.95	0
ANSWER 454845	6	9261	152.955	169.95	0
454810	9	9261	170.96	189.95	0
ANSWER 454810	9	9261	170.955	189.95	0
454811	9	9261	170.96	189.95	0
ANSWER 454811	9	9261	170.955	189.95	0
454812	9	9261	170.96	189.95	0
ANSWER 454812	9	9261	170.955	189.95	0
454813	9	9261	170.96	189.95	0
ANSWER 454813	9	9261	170.955	189.95	0
454814	9	9261	170.96	189.95	0
ANSWER 454814	9	9261	170.955	189.95	0
454815	9	9261	170.96	189.95	0
ANSWER 454815	9	9261	170.955	189.95	0
454852	9	9261	37.95	52.95	0
ANSWER 454852	9	9261	37.9540	52.95	0
454860	2	9261	37.39	52.95	0
ANSWER 454860	2	9261	37.3905	52.95	0
454861	4	9261	37.39	52.95	0
ANSWER 454861	4	9261	37.3905	52.95	0
454862	7	9261	37.39	52.95	0
ANSWER 454862	7	9261	37.3905	52.95	0
454863	6	9261	37.39	52.95	0
ANSWER 454863	6	9261	37.3905	52.95	0
454864	4	9261	37.39	52.95	0
ANSWER 454864	4	9261	37.3905	52.95	0
454865	2	9261	37.39	52.95	0
ANSWER 454865	2	9261	37.3905	52.95	0
454866	3	9261	37.39	52.95	0
ANSWER 454866	3	9261	37.3905	52.95	0
454867	7	9261	37.39	52.95	0
ANSWER 454867	7	9261	37.3905	52.95	0
454868	9	9261	37.39	52.95	0
ANSWER 454868	9	9261	37.3905	52.95	0
454869	9	9261	37.39	52.95	0
ANSWER 454869	9	9261	37.3905	52.95	0
454870	7	9261	37.39	52.95	0
ANSWER 454870	7	9261	37.3905	52.95	0
454871	3	9261	37.39	52.95	0
ANSWER 454871	3	9261	37.3905	52.95	0
454872	5	9261	37.39	52.95	0
ANSWER 454872	5	9261	37.3905	52.95	0
454873	6	9261	37.39	52.95	0
ANSWER 454873	6	9261	37.3905	52.95	0
454874	9	9261	37.39	52.95	0
ANSWER 454874	9	9261	37.3905	52.95	0
454875	9	9261	37.39	52.95	0
ANSWER 454875	9	9261	37.3905	52.95	0
454876	8	9261	37.39	52.95	0
ANSWER 454876	8	9261	37.3905	52.95	0
454877	3	9261	37.39	52.95	0
ANSWER 454877	3	9261	37.3905	52.95	0
454878	1	9261	37.39	52.95	0
ANSWER 454878	1	9261	37.3905	52.95	0
454879	3	9261	37.39	52.95	0
ANSWER 454879	3	9261	37.3905	52.95	0
454880	5	9261	37.39	52.95	0
ANSWER 454880	5	9261	37.3905	52.95	0
454881	6	9261	37.39	52.95	0
ANSWER 454881	6	9261	37.3905	52.95	0
454882	4	9261	37.39	52.95	0
ANSWER 454882	4	9261	37.3905	52.95	0
454883	2	9261	37.39	52.95	0
ANSWER 454883	2	9261	37.3905	52.95	0
454884	2	9261	37.39	52.95	0
ANSWER 454884	2	9261	37.3905	52.95	0
454885	2	9261	37.39	52.95	0
ANSWER 454885	2	9261	37.3905	52.95	0
454886	6	9261	37.39	52.95	0
ANSWER 454886	6	9261	37.3905	52.95	0
454887	6	9261	37.39	52.95	0
ANSWER 454887	6	9261	37.3905	52.95	0
454888	3	9261	37.39	52.95	0
ANSWER 454888	3	9261	37.3905	52.95	0
454889	2	9261	37.39	52.95	0
ANSWER 454889	2	9261	37.3905	52.95	0
454891	3	9261	24.76	35.95	0
ANSWER 454891	3	9261	24.7635	35.95	0
454892	4	9261	24.76	35.95	0
ANSWER 454892	4	9261	24.7635	35.95	0
454890	3	9261	24.76	35.95	0
ANSWER 454890	3	9261	24.7635	35.95	0
454846	4	9261	152.96	169.95	0
ANSWER 454846	4	9261	152.955	169.95	0
454847	0	9261	152.96	169.95	0
ANSWER 454847	0	9261	152.955	169.95	0
454848	0	9261	152.96	169.95	0
ANSWER 454848	0	9261	152.955	169.95	0
454849	0	9261	152.96	169.95	0
ANSWER 454849	0	9261	152.955	169.95	0
454850	9	9261	152.96	169.95	0
ANSWER 454850	9	9261	152.955	169.95	0
454851	9	9261	152.96	169.95	0
ANSWER 454851	9	9261	152.955	169.95	0
454828	9	9261	152.96	169.95	0
ANSWER 454828	9	9261	152.955	169.95	0
454829	9	9261	152.96	169.95	0
ANSWER 454829	9	9261	152.955	169.95	0
454830	9	9261	152.96	169.95	0
ANSWER 454830	9	9261	152.955	169.95	0
454831	9	9261	152.96	169.95	0
ANSWER 454831	9	9261	152.955	169.95	0
454832	9	9261	152.96	169.95	0
ANSWER 454832	9	9261	152.955	169.95	0
454833	0	9261	152.96	169.95	0
ANSWER 454833	0	9261	152.955	169.95	0
454834	9	9261	152.96	169.95	0
ANSWER 454834	9	9261	152.955	169.95	0
454835	9	9261	152.96	169.95	0
ANSWER 454835	9	9261	152.955	169.95	0
454836	9	9261	152.96	169.95	0
ANSWER 454836	9	9261	152.955	169.95	0
454837	9	9261	152.96	169.95	0
ANSWER 454837	9	9261	152.955	169.95	0
454838	0	9261	152.96	169.95	0
ANSWER 454838	0	9261	152.955	169.95	0
454839	9	9261	152.96	169.95	0
ANSWER 454839	9	9261	152.955	169.95	0
454857	0	9261	37.95	52.95	0
ANSWER 454857	0	9261	37.9540	52.95	0
454855	9	9261	35.67	52.95	0
ANSWER 454855	9	9261	35.6655	52.95	0
454856	7	9261	37.95	52.95	0
ANSWER 454856	7	9261	37.9540	52.95	0
454766	3	9261	36.16	52.95	0
ANSWER 454766	3	9261	36.1600	52.95	0
454798	7	9261	31.04	42.95	0
ANSWER 454798	7	9261	31.0425	42.95	0
454793	9	9261	26.85	37.95	0
ANSWER 454793	9	9261	26.8450	37.95	0
454794	9	9261	26.85	37.95	0
ANSWER 454794	9	9261	26.8450	37.95	0
454795	9	9261	26.85	37.95	0
ANSWER 454795	9	9261	26.8450	37.95	0
454796	9	9261	26.85	37.95	0
ANSWER 454796	9	9261	26.8450	37.95	0
454797	9	9261	26.85	37.95	0
ANSWER 454797	9	9261	26.8450	37.95	0
050086	27	9261	29.86	43.95	0
ANSWER STENCIL MC19000	27	9261	29.8580	43.95	0
050087	27	9261	29.86	43.95	0
ANSWER STENCIL MC19000	27	9261	29.8580	43.95	0
050088	27	9261	29.86	43.95	0
ANSWER STENCIL MC19000	27	9261	29.8580	43.95	0
050089	14	9261	31.33	45.95	0
ANSWER STENCIL MC19000	14	9261	31.3300	45.95	0
050090	20	9261	29.86	43.95	0
ANSWER STENCIL MC19000	20	9261	29.8580	43.95	0
050091	26	9261	29.84	43.95	0
ANSWER STENCIL MC19000	26	9261	29.8350	43.95	0
050092	21	9261	29.86	43.95	0
ANSWER STENCIL MC19000	21	9261	29.8580	43.95	0
050093	17	9261	31.33	45.95	0
ANSWER STENCIL MC19000	17	9261	31.3300	45.95	0
